device_id,timestamp,voltage,current,power,energy,frequency,power_factor
1,2025-04-28 02:18:02+05:30,233.4,0.404,94.3,305.34,49.8,0.98
1,2025-04-28 02:18:03+05:30,234.0,0.325,76.0,305.362,49.9,1.0
1,2025-04-28 02:18:04+05:30,234.0,0.468,109.5,305.392,49.9,0.96
1,2025-04-28 02:18:05+05:30,233.0,0.209,48.7,305.405,49.8,0.99
1,2025-04-28 02:18:06+05:30,233.0,0.432,100.7,305.433,49.7,0.92
1,2025-04-28 02:18:07+05:30,233.3,0.355,82.8,305.456,49.7,0.9
1,2025-04-28 02:18:08+05:30,233.5,0.265,61.9,305.474,49.8,0.94
1,2025-04-28 02:18:09+05:30,233.2,0.394,91.9,305.499,49.8,0.91
1,2025-04-28 02:18:10+05:30,234.0,0.343,80.3,305.521,49.9,0.99
1,2025-04-28 02:18:11+05:30,233.7,0.498,116.4,305.554,49.6,1.0
1,2025-04-28 02:18:12+05:30,233.7,0.408,95.3,305.58,49.7,0.94
1,2025-04-28 02:18:13+05:30,232.9,0.391,91.1,305.606,49.7,0.95
1,2025-04-28 02:18:14+05:30,234.1,0.283,66.3,305.624,49.8,1.0
1,2025-04-28 02:18:15+05:30,232.1,0.365,84.7,305.648,49.9,1.0
1,2025-04-28 02:18:16+05:30,233.9,0.292,68.3,305.666,49.8,0.89
1,2025-04-28 02:18:17+05:30,234.0,0.344,80.5,305.689,49.7,0.89
1,2025-04-28 02:18:18+05:30,233.3,0.475,110.8,305.72,49.9,0.98
1,2025-04-28 02:18:19+05:30,234.1,0.321,75.1,305.74,49.9,0.95
1,2025-04-28 02:18:20+05:30,233.5,0.205,47.9,305.754,49.9,1.0
1,2025-04-28 02:18:21+05:30,233.5,0.399,93.2,305.78,49.8,0.99
1,2025-04-28 02:18:22+05:30,233.7,0.429,100.3,305.808,49.8,0.95
1,2025-04-28 02:18:23+05:30,235.1,0.509,119.7,305.841,49.9,0.97
1,2025-04-28 02:18:24+05:30,234.2,0.436,102.1,305.869,49.8,0.98
1,2025-04-28 02:18:25+05:30,233.9,0.323,75.5,305.89,49.8,0.9
1,2025-04-28 02:18:26+05:30,233.0,0.376,87.6,305.914,49.8,0.96
1,2025-04-28 02:18:27+05:30,233.6,0.389,90.9,305.94,49.8,0.92
1,2025-04-28 02:18:28+05:30,233.1,0.393,91.6,305.965,49.8,0.94
1,2025-04-28 02:18:29+05:30,233.9,0.103,24.1,305.972,49.8,0.99
1,2025-04-28 02:18:30+05:30,233.6,0.293,68.4,305.991,49.9,0.91
1,2025-04-28 02:18:31+05:30,232.9,0.398,92.7,306.017,49.7,0.95
1,2025-04-28 02:18:32+05:30,233.5,0.46,107.4,306.046,49.8,0.91
1,2025-04-28 02:18:33+05:30,233.1,0.287,66.9,306.065,49.7,0.93
1,2025-04-28 02:18:34+05:30,233.6,0.309,72.2,306.085,49.8,1.0
1,2025-04-28 02:18:35+05:30,233.1,0.326,76.0,306.106,49.9,0.94
1,2025-04-28 02:18:36+05:30,233.5,0.337,78.7,306.128,49.9,0.94
1,2025-04-28 02:18:37+05:30,233.9,0.435,101.7,306.156,49.8,0.85
1,2025-04-28 02:18:38+05:30,233.5,0.276,64.4,306.174,50.0,0.9
1,2025-04-28 02:18:39+05:30,233.3,0.436,101.7,306.202,49.6,0.91
1,2025-04-28 02:18:40+05:30,233.6,0.492,114.9,306.234,49.7,1.0
1,2025-04-28 02:18:41+05:30,233.8,0.311,72.7,306.255,49.8,0.94
1,2025-04-28 02:18:42+05:30,232.9,0.307,71.5,306.274,49.7,0.88
1,2025-04-28 02:18:43+05:30,233.6,0.366,85.5,306.298,49.7,0.93
1,2025-04-28 02:18:44+05:30,234.2,0.291,68.2,306.317,49.9,1.0
1,2025-04-28 02:18:45+05:30,233.8,0.341,79.7,306.339,50.0,0.95
1,2025-04-28 02:18:46+05:30,233.5,0.203,47.4,306.352,49.7,0.89
1,2025-04-28 02:18:47+05:30,233.8,0.436,101.9,306.381,50.0,0.94
1,2025-04-28 02:18:48+05:30,233.7,0.516,120.6,306.414,49.6,0.94
1,2025-04-28 02:18:49+05:30,233.9,0.283,66.2,306.433,49.8,0.96
1,2025-04-28 02:18:50+05:30,232.5,0.185,43.0,306.445,49.7,0.96
1,2025-04-28 02:18:51+05:30,232.7,0.442,102.9,306.473,49.8,0.91
1,2025-04-28 02:18:52+05:30,234.0,0.308,72.1,306.493,49.8,0.98
1,2025-04-28 02:18:53+05:30,232.7,0.283,65.9,306.511,49.8,1.0
1,2025-04-28 02:18:54+05:30,233.7,0.338,79.0,306.533,49.7,1.0
1,2025-04-28 02:18:55+05:30,233.3,0.228,53.2,306.548,49.8,0.9
1,2025-04-28 02:18:56+05:30,233.0,0.398,92.7,306.574,49.8,0.95
1,2025-04-28 02:18:57+05:30,233.7,0.224,52.3,306.588,49.8,0.92
1,2025-04-28 02:18:58+05:30,233.6,0.232,54.2,306.604,49.7,0.89
1,2025-04-28 02:18:59+05:30,234.6,0.23,54.0,306.619,49.9,0.93
1,2025-04-28 02:19:00+05:30,233.2,0.366,85.4,306.642,49.7,1.0
1,2025-04-28 02:19:01+05:30,234.2,0.169,39.6,306.653,49.8,0.9
1,2025-04-28 02:19:02+05:30,233.7,0.559,130.6,306.69,49.9,0.96
1,2025-04-28 02:19:03+05:30,233.2,0.312,72.8,306.71,49.9,1.0
1,2025-04-28 02:19:04+05:30,233.9,0.138,32.3,306.719,49.7,0.95
1,2025-04-28 02:19:05+05:30,233.8,0.244,57.0,306.735,49.6,0.94
1,2025-04-28 02:19:06+05:30,233.5,0.41,95.7,306.761,50.0,1.0
1,2025-04-28 02:19:07+05:30,233.6,0.485,113.3,306.793,49.9,0.9
1,2025-04-28 02:19:08+05:30,233.2,0.366,85.4,306.816,50.0,0.98
1,2025-04-28 02:19:09+05:30,233.1,0.359,83.7,306.84,49.8,0.95
1,2025-04-28 02:19:10+05:30,233.9,0.197,46.1,306.852,49.9,0.95
1,2025-04-28 02:19:11+05:30,233.4,0.499,116.5,306.885,49.7,0.95
1,2025-04-28 02:19:12+05:30,233.5,0.406,94.8,306.911,49.8,0.99
1,2025-04-28 02:19:13+05:30,233.6,0.382,89.2,306.936,49.8,0.97
1,2025-04-28 02:19:14+05:30,233.6,0.352,82.2,306.959,49.8,0.96
1,2025-04-28 02:19:15+05:30,232.8,0.403,93.8,306.985,49.8,0.96
1,2025-04-28 02:19:16+05:30,234.1,0.27,63.2,307.002,49.9,1.0
1,2025-04-28 02:19:17+05:30,233.6,0.444,103.7,307.031,49.7,0.94
1,2025-04-28 02:19:18+05:30,233.4,0.43,100.4,307.059,49.8,0.89
1,2025-04-28 02:19:19+05:30,233.7,0.34,79.5,307.081,49.8,1.0
1,2025-04-28 02:19:20+05:30,233.6,0.323,75.5,307.102,49.9,0.96
1,2025-04-28 02:19:21+05:30,233.9,0.134,31.3,307.111,49.9,0.97
1,2025-04-28 02:19:22+05:30,233.8,0.177,41.4,307.122,49.9,0.98
1,2025-04-28 02:19:23+05:30,233.9,0.405,94.7,307.149,50.0,1.0
1,2025-04-28 02:19:24+05:30,234.2,0.44,103.0,307.177,49.9,0.88
1,2025-04-28 02:19:25+05:30,233.9,0.457,106.9,307.207,49.8,0.99
1,2025-04-28 02:19:26+05:30,233.4,0.215,50.2,307.221,49.7,0.95
1,2025-04-28 02:19:27+05:30,232.9,0.579,134.8,307.258,49.6,0.93
1,2025-04-28 02:19:28+05:30,234.3,0.45,105.4,307.288,49.7,1.0
1,2025-04-28 02:19:29+05:30,233.4,0.293,68.4,307.307,49.7,0.98
1,2025-04-28 02:19:30+05:30,233.3,0.366,85.4,307.33,49.9,0.93
1,2025-04-28 02:19:31+05:30,232.6,0.18,41.9,307.342,49.7,0.93
1,2025-04-28 02:19:32+05:30,233.7,0.288,67.3,307.361,49.9,0.98
1,2025-04-28 02:19:33+05:30,233.6,0.404,94.4,307.387,49.8,0.97
1,2025-04-28 02:19:34+05:30,232.7,0.356,82.8,307.41,49.7,0.9
1,2025-04-28 02:19:35+05:30,233.7,0.524,122.5,307.444,50.0,0.9
1,2025-04-28 02:19:36+05:30,233.3,0.202,47.1,307.457,49.9,0.97
1,2025-04-28 02:19:37+05:30,234.8,0.338,79.4,307.479,49.9,0.96
1,2025-04-28 02:19:38+05:30,233.2,0.236,55.0,307.494,49.8,1.0
1,2025-04-28 02:19:39+05:30,233.3,0.504,117.6,307.527,49.9,1.0
1,2025-04-28 02:19:40+05:30,233.1,0.377,87.9,307.551,49.6,0.95
1,2025-04-28 02:19:41+05:30,234.1,0.351,82.2,307.574,49.7,0.88
1,2025-04-28 02:19:42+05:30,233.3,0.337,78.6,307.596,49.7,1.0
1,2025-04-28 02:19:43+05:30,233.1,0.262,61.1,307.613,49.6,0.83
1,2025-04-28 02:19:44+05:30,233.9,0.47,109.9,307.643,49.8,0.84
1,2025-04-28 02:19:45+05:30,232.8,0.367,85.4,307.667,49.8,0.95
1,2025-04-28 02:19:46+05:30,233.8,0.374,87.4,307.691,49.7,0.91
1,2025-04-28 02:19:47+05:30,234.4,0.408,95.6,307.718,49.8,0.95
1,2025-04-28 02:19:48+05:30,233.8,0.264,61.7,307.735,49.7,0.94
1,2025-04-28 02:19:49+05:30,233.8,0.55,128.6,307.771,49.7,0.94
1,2025-04-28 02:19:50+05:30,233.9,0.507,118.6,307.804,49.9,0.98
1,2025-04-28 02:19:51+05:30,234.4,0.346,81.1,307.826,49.9,0.95
1,2025-04-28 02:19:52+05:30,234.1,0.32,74.9,307.847,49.9,0.98
1,2025-04-28 02:19:53+05:30,233.7,0.414,96.8,307.874,49.8,0.99
1,2025-04-28 02:19:54+05:30,234.0,0.462,108.1,307.904,49.7,0.99
1,2025-04-28 02:19:55+05:30,233.1,0.525,122.4,307.938,49.8,0.9
1,2025-04-28 02:19:56+05:30,233.9,0.414,96.8,307.965,49.9,1.0
1,2025-04-28 02:19:57+05:30,233.0,0.364,84.8,307.989,49.8,0.91
1,2025-04-28 02:19:58+05:30,233.3,0.364,84.9,308.012,49.7,0.94
1,2025-04-28 02:19:59+05:30,232.0,0.162,37.6,308.023,49.8,0.93
1,2025-04-28 02:20:00+05:30,233.7,0.307,71.7,308.042,49.8,1.0
1,2025-04-28 02:20:01+05:30,233.2,0.386,90.0,308.067,49.8,0.86
1,2025-04-28 02:20:02+05:30,234.1,0.124,29.0,308.076,49.8,0.88
1,2025-04-28 02:20:03+05:30,233.7,0.368,86.0,308.099,49.7,0.97
1,2025-04-28 02:20:04+05:30,234.1,0.269,63.0,308.117,49.9,0.94
1,2025-04-28 02:20:05+05:30,233.0,0.508,118.4,308.15,49.8,0.99
1,2025-04-28 02:20:06+05:30,234.0,0.322,75.3,308.171,49.9,1.0
1,2025-04-28 02:20:07+05:30,234.6,0.324,76.0,308.192,49.7,1.0
1,2025-04-28 02:20:08+05:30,233.9,0.336,78.6,308.214,49.8,0.91
1,2025-04-28 02:20:09+05:30,233.9,0.35,81.9,308.236,50.0,0.84
1,2025-04-28 02:20:10+05:30,233.6,0.429,100.2,308.264,49.7,0.98
1,2025-04-28 02:20:11+05:30,233.2,0.316,73.7,308.285,49.9,1.0
1,2025-04-28 02:20:12+05:30,233.9,0.352,82.3,308.308,49.8,0.98
1,2025-04-28 02:20:13+05:30,232.7,0.43,100.1,308.335,49.9,0.97
1,2025-04-28 02:20:14+05:30,233.3,0.351,81.9,308.358,49.8,0.91
1,2025-04-28 02:20:15+05:30,232.6,0.416,96.8,308.385,49.9,0.97
1,2025-04-28 02:20:16+05:30,233.1,0.305,71.1,308.405,49.9,0.98
1,2025-04-28 02:20:17+05:30,233.8,0.385,90.0,308.43,49.7,0.95
1,2025-04-28 02:20:18+05:30,233.8,0.481,112.5,308.461,49.9,1.0
1,2025-04-28 02:20:19+05:30,233.5,0.41,95.7,308.488,49.9,1.0
1,2025-04-28 02:20:20+05:30,233.6,0.163,38.1,308.498,49.9,0.93
1,2025-04-28 02:20:21+05:30,232.6,0.406,94.4,308.524,49.7,0.93
1,2025-04-28 02:20:22+05:30,233.3,0.235,54.8,308.54,49.8,0.94
1,2025-04-28 02:20:23+05:30,233.2,0.258,60.2,308.556,50.0,1.0
1,2025-04-28 02:20:24+05:30,233.2,0.399,93.0,308.582,49.8,1.0
1,2025-04-28 02:20:25+05:30,233.8,0.253,59.2,308.599,49.6,1.0
1,2025-04-28 02:20:26+05:30,233.1,0.239,55.7,308.614,49.9,0.94
1,2025-04-28 02:20:27+05:30,233.2,0.35,81.6,308.637,49.9,0.97
1,2025-04-28 02:20:28+05:30,232.5,0.289,67.2,308.655,49.9,0.92
1,2025-04-28 02:20:29+05:30,233.4,0.187,43.6,308.668,49.7,0.89
1,2025-04-28 02:20:30+05:30,233.0,0.406,94.6,308.694,49.7,0.94
1,2025-04-28 02:20:31+05:30,233.5,0.449,104.8,308.723,49.9,1.0
1,2025-04-28 02:20:32+05:30,233.0,0.44,102.5,308.751,49.8,0.96
1,2025-04-28 02:20:33+05:30,233.6,0.26,60.7,308.768,49.8,0.96
1,2025-04-28 02:20:34+05:30,233.4,0.391,91.3,308.794,49.7,0.93
1,2025-04-28 02:20:35+05:30,234.3,0.301,70.5,308.813,49.8,0.99
1,2025-04-28 02:20:36+05:30,233.7,0.223,52.1,308.828,49.7,1.0
1,2025-04-28 02:20:37+05:30,232.6,0.275,64.0,308.845,49.6,1.0
1,2025-04-28 02:20:38+05:30,232.9,0.068,15.8,308.85,49.7,0.99
1,2025-04-28 02:20:39+05:30,233.5,0.244,57.0,308.866,49.7,0.88
1,2025-04-28 02:20:40+05:30,233.0,0.203,47.3,308.879,49.6,0.83
1,2025-04-28 02:20:41+05:30,232.0,0.37,85.8,308.903,49.8,0.96
1,2025-04-28 02:20:42+05:30,234.2,0.379,88.8,308.927,49.7,0.96
1,2025-04-28 02:20:43+05:30,233.9,0.181,42.3,308.939,49.8,0.84
1,2025-04-28 02:20:44+05:30,233.8,0.433,101.2,308.967,49.8,0.91
1,2025-04-28 02:20:45+05:30,233.2,0.289,67.4,308.986,49.9,1.0
1,2025-04-28 02:20:46+05:30,233.7,0.243,56.8,309.002,49.6,0.97
1,2025-04-28 02:20:47+05:30,233.1,0.171,39.9,309.013,49.9,0.94
1,2025-04-28 02:20:48+05:30,233.6,0.27,63.1,309.03,50.0,0.94
1,2025-04-28 02:20:49+05:30,233.0,0.336,78.3,309.052,49.9,0.96
1,2025-04-28 02:20:50+05:30,234.3,0.45,105.4,309.081,50.0,0.93
1,2025-04-28 02:20:51+05:30,232.7,0.339,78.9,309.103,49.8,0.96
1,2025-04-28 02:20:52+05:30,234.1,0.319,74.7,309.124,49.8,0.94
1,2025-04-28 02:20:53+05:30,233.5,0.408,95.3,309.15,49.7,0.96
1,2025-04-28 02:20:54+05:30,233.3,0.364,84.9,309.174,49.9,0.94
1,2025-04-28 02:20:55+05:30,233.6,0.199,46.5,309.187,49.7,0.84
1,2025-04-28 02:20:56+05:30,233.9,0.306,71.6,309.207,49.9,0.96
1,2025-04-28 02:20:57+05:30,234.2,0.292,68.4,309.226,50.0,1.0
1,2025-04-28 02:20:58+05:30,233.7,0.335,78.3,309.248,49.8,0.95
1,2025-04-28 02:20:59+05:30,233.1,0.302,70.4,309.267,49.6,0.92
1,2025-04-28 02:21:00+05:30,233.5,0.269,62.8,309.285,49.8,1.0
1,2025-04-28 02:21:01+05:30,234.4,0.496,116.3,309.317,49.9,0.96
1,2025-04-28 02:21:02+05:30,234.2,0.345,80.8,309.339,49.8,0.95
1,2025-04-28 02:21:03+05:30,234.0,0.398,93.1,309.365,49.9,0.94
1,2025-04-28 02:21:04+05:30,233.9,0.338,79.1,309.387,49.7,0.89
1,2025-04-28 02:21:05+05:30,233.8,0.432,101.0,309.415,49.6,0.93
1,2025-04-28 02:21:06+05:30,234.1,0.341,79.8,309.437,49.8,1.0
1,2025-04-28 02:21:07+05:30,233.3,0.447,104.3,309.466,49.6,0.94
1,2025-04-28 02:21:08+05:30,232.8,0.063,14.7,309.47,49.9,0.92
1,2025-04-28 02:21:09+05:30,233.5,0.36,84.1,309.494,49.7,0.97
1,2025-04-28 02:21:10+05:30,233.1,0.376,87.6,309.518,49.8,1.0
1,2025-04-28 02:21:11+05:30,233.0,0.38,88.5,309.543,49.9,0.94
1,2025-04-28 02:21:12+05:30,233.1,0.242,56.4,309.558,49.8,0.95
1,2025-04-28 02:21:13+05:30,234.7,0.278,65.2,309.577,49.7,0.99
1,2025-04-28 02:21:14+05:30,233.6,0.246,57.5,309.593,49.7,0.98
1,2025-04-28 02:21:15+05:30,233.7,0.399,93.2,309.618,49.8,0.96
1,2025-04-28 02:21:16+05:30,232.9,0.44,102.5,309.647,49.7,0.89
1,2025-04-28 02:21:17+05:30,232.6,0.186,43.3,309.659,49.8,0.96
1,2025-04-28 02:21:18+05:30,233.1,0.371,86.5,309.683,49.8,1.0
1,2025-04-28 02:21:19+05:30,234.2,0.264,61.8,309.7,49.8,0.9
1,2025-04-28 02:21:20+05:30,233.7,0.525,122.7,309.734,49.6,0.94
1,2025-04-28 02:21:21+05:30,233.8,0.406,94.9,309.761,49.8,0.95
1,2025-04-28 02:21:22+05:30,233.9,0.315,73.7,309.781,49.9,0.96
1,2025-04-28 02:21:23+05:30,233.2,0.337,78.6,309.803,49.7,0.99
1,2025-04-28 02:21:24+05:30,234.2,0.48,112.4,309.834,49.8,0.91
1,2025-04-28 02:21:25+05:30,233.2,0.356,83.0,309.857,49.7,0.87
1,2025-04-28 02:21:26+05:30,234.2,0.171,40.0,309.868,49.6,0.93
1,2025-04-28 02:21:27+05:30,233.7,0.502,117.3,309.901,49.7,0.96
1,2025-04-28 02:21:28+05:30,232.6,0.431,100.3,309.929,49.6,0.95
1,2025-04-28 02:21:29+05:30,233.1,0.296,69.0,309.948,49.8,0.99
1,2025-04-28 02:21:30+05:30,232.6,0.41,95.4,309.974,49.9,0.99
1,2025-04-28 02:21:31+05:30,234.1,0.289,67.7,309.993,50.1,0.89
1,2025-04-28 02:21:32+05:30,233.5,0.286,66.8,310.012,49.9,0.97
1,2025-04-28 02:21:33+05:30,232.4,0.338,78.6,310.034,49.9,0.9
1,2025-04-28 02:21:34+05:30,233.7,0.41,95.8,310.06,49.6,0.88
1,2025-04-28 02:21:35+05:30,233.2,0.397,92.6,310.086,49.8,0.99
1,2025-04-28 02:21:36+05:30,232.8,0.444,103.4,310.115,49.8,0.98
1,2025-04-28 02:21:37+05:30,234.3,0.397,93.0,310.14,49.7,0.89
1,2025-04-28 02:21:38+05:30,233.6,0.495,115.6,310.173,49.7,0.94
1,2025-04-28 02:21:39+05:30,233.4,0.522,121.8,310.206,49.8,1.0
1,2025-04-28 02:21:40+05:30,233.3,0.38,88.7,310.231,49.6,0.94
1,2025-04-28 02:21:41+05:30,232.7,0.316,73.5,310.251,49.8,0.94
1,2025-04-28 02:21:42+05:30,232.8,0.332,77.3,310.273,49.9,1.0
1,2025-04-28 02:21:43+05:30,234.1,0.157,36.8,310.283,49.8,0.98
1,2025-04-28 02:21:44+05:30,233.3,0.352,82.1,310.306,49.8,0.98
1,2025-04-28 02:21:45+05:30,233.5,0.288,67.2,310.325,49.8,0.92
1,2025-04-28 02:21:46+05:30,232.5,0.28,65.1,310.343,49.7,0.9
1,2025-04-28 02:21:47+05:30,232.8,0.346,80.5,310.365,49.7,0.98
1,2025-04-28 02:21:48+05:30,233.8,0.14,32.7,310.374,49.5,0.9
1,2025-04-28 02:21:49+05:30,233.7,0.332,77.6,310.396,49.7,0.98
1,2025-04-28 02:21:50+05:30,234.4,0.37,86.7,310.42,49.9,0.98
1,2025-04-28 02:21:51+05:30,234.2,0.196,45.9,310.433,49.8,0.91
1,2025-04-28 02:21:52+05:30,233.4,0.485,113.2,310.464,49.9,0.9
1,2025-04-28 02:21:53+05:30,233.7,0.394,92.1,310.49,49.8,0.96
1,2025-04-28 02:21:54+05:30,233.3,0.479,111.8,310.521,50.0,0.88
1,2025-04-28 02:21:55+05:30,234.5,0.393,92.2,310.546,49.8,1.0
1,2025-04-28 02:21:56+05:30,234.1,0.386,90.4,310.571,49.9,1.0
1,2025-04-28 02:21:57+05:30,233.6,0.502,117.3,310.604,49.9,1.0
1,2025-04-28 02:21:58+05:30,233.6,0.482,112.6,310.635,49.9,0.95
1,2025-04-28 02:21:59+05:30,234.2,0.544,127.4,310.671,49.9,0.9
1,2025-04-28 02:22:00+05:30,233.8,0.338,79.0,310.693,49.9,0.86
1,2025-04-28 02:22:01+05:30,234.3,0.271,63.5,310.71,49.8,0.87
1,2025-04-28 02:22:02+05:30,232.4,0.234,54.4,310.725,49.8,1.0
1,2025-04-28 02:22:03+05:30,233.7,0.252,58.9,310.742,49.8,1.0
1,2025-04-28 02:22:04+05:30,233.2,0.418,97.5,310.769,50.0,0.88
1,2025-04-28 02:22:05+05:30,234.4,0.623,146.0,310.809,49.9,0.98
1,2025-04-28 02:22:06+05:30,234.3,0.501,117.4,310.842,50.0,1.0
1,2025-04-28 02:22:07+05:30,233.5,0.332,77.5,310.863,49.8,0.96
1,2025-04-28 02:22:08+05:30,234.3,0.427,100.0,310.891,49.7,0.92
1,2025-04-28 02:22:09+05:30,234.4,0.295,69.1,310.91,49.7,0.94
1,2025-04-28 02:22:10+05:30,233.5,0.301,70.3,310.93,49.9,0.95
1,2025-04-28 02:22:11+05:30,234.7,0.247,58.0,310.946,49.7,0.94
1,2025-04-28 02:22:12+05:30,233.5,0.253,59.1,310.962,49.9,0.93
1,2025-04-28 02:22:13+05:30,233.4,0.406,94.8,310.989,49.8,0.85
1,2025-04-28 02:22:14+05:30,233.9,0.498,116.5,311.021,49.8,0.96
1,2025-04-28 02:22:15+05:30,233.3,0.454,105.9,311.051,49.7,1.0
1,2025-04-28 02:22:16+05:30,233.5,0.496,115.8,311.083,49.8,0.99
1,2025-04-28 02:22:17+05:30,234.2,0.428,100.2,311.111,49.7,0.86
1,2025-04-28 02:22:18+05:30,233.5,0.347,81.0,311.133,49.7,0.98
1,2025-04-28 02:22:19+05:30,232.7,0.297,69.1,311.152,49.5,0.96
1,2025-04-28 02:22:20+05:30,233.7,0.408,95.3,311.179,49.6,0.91
1,2025-04-28 02:22:21+05:30,233.2,0.182,42.4,311.19,49.8,0.95
1,2025-04-28 02:22:22+05:30,233.9,0.29,67.8,311.209,50.0,0.92
1,2025-04-28 02:22:23+05:30,233.8,0.271,63.4,311.227,49.8,0.99
1,2025-04-28 02:22:24+05:30,234.2,0.474,111.0,311.258,49.8,0.95
1,2025-04-28 02:22:25+05:30,234.0,0.212,49.6,311.272,49.9,0.98
1,2025-04-28 02:22:26+05:30,234.0,0.443,103.7,311.3,49.8,0.98
1,2025-04-28 02:22:27+05:30,233.2,0.389,90.7,311.326,49.8,0.9
1,2025-04-28 02:22:28+05:30,233.9,0.39,91.2,311.351,49.7,0.9
1,2025-04-28 02:22:29+05:30,234.5,0.303,71.1,311.371,49.8,0.92
1,2025-04-28 02:22:30+05:30,233.2,0.204,47.6,311.384,49.7,0.94
1,2025-04-28 02:22:31+05:30,234.4,0.4,93.8,311.41,49.8,1.0
1,2025-04-28 02:22:32+05:30,233.2,0.439,102.4,311.438,49.7,0.96
1,2025-04-28 02:22:33+05:30,233.1,0.4,93.2,311.464,49.7,0.97
1,2025-04-28 02:22:34+05:30,233.6,0.336,78.5,311.486,49.8,0.96
1,2025-04-28 02:22:35+05:30,233.9,0.236,55.2,311.501,49.8,1.0
1,2025-04-28 02:22:36+05:30,234.0,0.288,67.4,311.52,49.7,0.95
1,2025-04-28 02:22:37+05:30,233.0,0.395,92.0,311.546,49.8,0.93
1,2025-04-28 02:22:38+05:30,233.7,0.271,63.3,311.563,49.8,0.93
1,2025-04-28 02:22:39+05:30,233.2,0.254,59.2,311.58,49.8,1.0
1,2025-04-28 02:22:40+05:30,232.8,0.205,47.7,311.593,49.9,1.0
1,2025-04-28 02:22:41+05:30,233.0,0.404,94.1,311.619,49.9,0.94
1,2025-04-28 02:22:42+05:30,233.1,0.401,93.5,311.645,49.9,0.94
1,2025-04-28 02:22:43+05:30,233.8,0.465,108.7,311.675,49.9,0.94
1,2025-04-28 02:22:44+05:30,234.1,0.136,31.8,311.684,50.1,0.93
1,2025-04-28 02:22:45+05:30,232.8,0.467,108.7,311.714,49.8,1.0
1,2025-04-28 02:22:46+05:30,233.7,0.461,107.7,311.744,49.7,0.99
1,2025-04-28 02:22:47+05:30,232.9,0.471,109.7,311.775,50.0,0.96
1,2025-04-28 02:22:48+05:30,233.8,0.362,84.6,311.798,49.8,1.0
1,2025-04-28 02:22:49+05:30,233.2,0.372,86.8,311.822,50.0,1.0
1,2025-04-28 02:22:50+05:30,233.0,0.372,86.7,311.846,49.8,0.94
1,2025-04-28 02:22:51+05:30,233.9,0.259,60.6,311.863,50.0,0.93
1,2025-04-28 02:22:52+05:30,233.2,0.263,61.3,311.88,50.0,0.83
1,2025-04-28 02:22:53+05:30,233.3,0.373,87.0,311.904,49.7,1.0
1,2025-04-28 02:22:54+05:30,232.4,0.325,75.5,311.925,49.7,0.91
1,2025-04-28 02:22:55+05:30,234.0,0.422,98.7,311.953,49.9,0.97
1,2025-04-28 02:22:56+05:30,233.9,0.314,73.4,311.973,49.9,1.0
1,2025-04-28 02:22:57+05:30,233.5,0.203,47.4,311.986,49.8,0.9
1,2025-04-28 02:22:58+05:30,232.7,0.208,48.4,312.0,49.8,0.97
1,2025-04-28 02:22:59+05:30,234.1,0.274,64.1,312.018,49.7,0.98
1,2025-04-28 02:23:00+05:30,233.2,0.423,98.6,312.045,49.9,0.99
1,2025-04-28 02:23:01+05:30,233.3,0.298,69.5,312.064,49.9,0.96
1,2025-04-28 02:23:02+05:30,234.7,0.38,89.2,312.089,49.9,0.91
1,2025-04-28 02:23:03+05:30,233.1,0.183,42.7,312.101,49.7,1.0
1,2025-04-28 02:23:04+05:30,233.9,0.366,85.6,312.125,49.8,0.9
1,2025-04-28 02:23:05+05:30,233.8,0.354,82.8,312.148,49.8,1.0
1,2025-04-28 02:23:06+05:30,233.7,0.469,109.6,312.178,49.8,0.98
1,2025-04-28 02:23:07+05:30,233.6,0.365,85.3,312.202,49.6,0.92
1,2025-04-28 02:23:08+05:30,233.7,0.426,99.6,312.229,49.7,0.92
1,2025-04-28 02:23:09+05:30,233.6,0.545,127.3,312.265,49.8,0.89
1,2025-04-28 02:23:10+05:30,233.5,0.354,82.7,312.288,49.8,0.96
1,2025-04-28 02:23:11+05:30,234.3,0.503,117.9,312.321,49.8,0.86
1,2025-04-28 02:23:12+05:30,232.8,0.362,84.3,312.344,49.7,0.88
1,2025-04-28 02:23:13+05:30,234.0,0.297,69.5,312.363,49.8,1.0
1,2025-04-28 02:23:14+05:30,233.9,0.339,79.3,312.385,49.7,0.95
1,2025-04-28 02:23:15+05:30,233.8,0.299,69.9,312.405,49.8,1.0
1,2025-04-28 02:23:16+05:30,234.1,0.303,70.9,312.424,49.9,0.91
1,2025-04-28 02:23:17+05:30,233.5,0.293,68.4,312.443,49.7,0.98
1,2025-04-28 02:23:18+05:30,232.6,0.32,74.4,312.464,49.9,0.94
1,2025-04-28 02:23:19+05:30,233.5,0.421,98.3,312.491,49.7,0.9
1,2025-04-28 02:23:20+05:30,233.0,0.18,41.9,312.503,49.8,0.92
1,2025-04-28 02:23:21+05:30,233.1,0.379,88.3,312.528,49.9,0.92
1,2025-04-28 02:23:22+05:30,232.9,0.362,84.3,312.551,49.8,0.99
1,2025-04-28 02:23:23+05:30,233.3,0.488,113.9,312.583,49.7,0.96
1,2025-04-28 02:23:24+05:30,233.2,0.313,73.0,312.603,49.8,1.0
1,2025-04-28 02:23:25+05:30,232.3,0.463,107.6,312.633,49.9,0.98
